product_name;grape;popularity;critics_score;avg_price;region;product_url;grape_url;source_url
Domaine Bruno Clair Bonnes-Mares Grand Cru, Cote de Nuits, France;Pinot Noir;039th in popularity;94 / 100;$ 430;Chambolle-Musigny;https://www.wine-searcher.com/find/dom+bruno+clair+grand+cru+bonnes+mares+chambolle+musigny+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-chambolle-musigny?tab_F=mostpopular
Domaine Dujac Chambolle-Musigny, Cote de Nuits, France;Pinot Noir;046th in popularity;89 / 100;$ 184;Chambolle-Musigny;https://www.wine-searcher.com/find/dom+dujac+chambolle+musigny+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-chambolle-musigny?tab_F=mostpopular
Domaine Arnoux-Lachaux Chambolle-Musigny, Cote de Nuits, France;Pinot Noir;053rd in popularity;90 / 100;$ 441;Chambolle-Musigny;https://www.wine-searcher.com/find/dom+arnoux+lachaux+chambolle+musigny+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-chambolle-musigny?tab_F=mostpopular
Gabin et Felix Richoux Irancy, Burgundy, France;Pinot Noir;145th in popularity;89 / 100;$ 37;Grand Auxerrois;https://www.wine-searcher.com/find/garbin+felix+richou+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Vincent Dauvissat Irancy, Burgundy, France;Pinot Noir;274th in popularity;88 / 100;$ 71;Grand Auxerrois;https://www.wine-searcher.com/find/vincent+dauvissat+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Guilhem & Jean-Hugues Goisot Saint-Bris Exogyra Virgula, Burgundy, France;Sauvignon Blanc;818th in popularity;88 / 100;$ 25;Grand Auxerrois;https://www.wine-searcher.com/find/guilhem+jean+hugues+goisot+exogyra+virgula+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Gabin et Felix Richoux Irancy Veaupessiot, Burgundy, France;Pinot Noir;108th in popularity;91 / 100;$ 38;Grand Auxerrois;https://www.wine-searcher.com/find/garbin+felix+richou+veaupessiot+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Les Vins de la Cadette Domaine de la Cadette Bourgogne Vezelay La Chatelaine, Burgundy, France;Chardonnay;252nd in popularity;88 / 100;$ 33;Grand Auxerrois;https://www.wine-searcher.com/find/les+de+la+cadet+dom+bourgogne+chatelain+vezelay+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Gabin et Felix Richoux Irancy Les Cailles, Burgundy, France;Pinot Noir;252nd in popularity;90 / 100;$ 46;Grand Auxerrois;https://www.wine-searcher.com/find/garbin+felix+richou+les+cailles+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine Gueguen Irancy 'Les Mazelots', Burgundy, France;Pinot Noir;848th in popularity;89 / 100;$ 27;Grand Auxerrois;https://www.wine-searcher.com/find/dom+gueguen+les+mazelots+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine William Fevre Sauvignon de Saint-Bris, Burgundy, France;Sauvignon Blanc;771st in popularity;87 / 100;$ 27;Grand Auxerrois;https://www.wine-searcher.com/find/dom+william+fevre+sauv+de+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Franck Givaudin Irancy, Burgundy, France;Pinot Noir;613th in popularity;;$ 27;Grand Auxerrois;https://www.wine-searcher.com/find/frank+givaudin+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Vini Viti Vinci Irancy ' Les Vieilles', Burgundy, France;Pinot Noir;417th in popularity;;$ 37;Grand Auxerrois;https://www.wine-searcher.com/find/viti+vinci+les+vieilles+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Clotilde Davenne La Preferee Saint-Bris, Burgundy, France;Sauvignon Blanc;672nd in popularity;87 / 100;$ 22;Grand Auxerrois;https://www.wine-searcher.com/find/clothilde+davenne+la+preferede+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine Camille Thiriet Bourgogne Vezelay 'Champs Cervin', France;Chardonnay;077th in popularity;89 / 100;$ 66;Grand Auxerrois;https://www.wine-searcher.com/find/dom+camille+thiriet+bourgogne+champ+charvin+vezelay+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Simonnet-Febvre Saint-Bris, Burgundy, France;Sauvignon Blanc;671st in popularity;87 / 100;$ 19;Grand Auxerrois;https://www.wine-searcher.com/find/simonnet+febvre+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Les Vins de la Cadette Domaine Montanet-Thoden Bourgogne Vezelay Le Galerne, Burgundy, France;Chardonnay;935th in popularity;89 / 100;$ 37;Grand Auxerrois;https://www.wine-searcher.com/find/les+de+la+cadet+dom+montanet+thoden+bourgogne+le+galerne+vezelay+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
La Chablisienne Saint-Bris, Burgundy, France;Sauvignon Blanc;620th in popularity;86 / 100;$ 18;Grand Auxerrois;https://www.wine-searcher.com/find/la+chablisienne+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Baptiste Bienvenu Irancy Les Climats, Burgundy, France;Pinot Noir;277th in popularity;82 / 100;$ 22;Grand Auxerrois;https://www.wine-searcher.com/find/baptiste+bienvenue+les+climat+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine Gueguen Saint-Bris Sauvignon, Burgundy, France;Sauvignon Blanc;639th in popularity;87 / 100;$ 19;Grand Auxerrois;https://www.wine-searcher.com/find/dom+gueguen+sauv+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Vini Viti Vinci Irancy La Croix Buteix, Burgundy, France;Pinot Noir;618th in popularity;;$ 40;Grand Auxerrois;https://www.wine-searcher.com/find/viti+vinci+la+croix+buteix+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Guilhem & Jean-Hugues Goisot Saint-Bris Corps de Garde Fie Gris, Burgundy, France;Sauvignon Blanc;671st in popularity;90 / 100;$ 29;Grand Auxerrois;https://www.wine-searcher.com/find/guilhem+jean+hugues+goisot+corps+de+garde+fie+gris+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Baptiste Bienvenu Irancy Palotte, Burgundy, France;Pinot Noir;197th in popularity;;$ 51;Grand Auxerrois;https://www.wine-searcher.com/find/baptiste+bienvenue+palotte+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Jean-Marc Brocard Domaine Sainte Claire Sauvignon de Saint-Bris, Burgundy, France;Sauvignon Blanc;301st in popularity;86 / 100;$ 19;Grand Auxerrois;https://www.wine-searcher.com/find/jean+marc+brocard+dom+st+clair+sauv+de+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine Benoit Cantin Irancy 'La Grande Cote', Burgundy, France;Pinot Noir;883rd in popularity;90 / 100;$ 34;Grand Auxerrois;https://www.wine-searcher.com/find/dom+benoit+cantin+la+grand+cote+irancy+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Bailly-Lapierre Saint-Bris, Burgundy, France;Sauvignon Blanc;445th in popularity;87 / 100;$ 19;Grand Auxerrois;https://www.wine-searcher.com/find/bailly+lapierre+st+bris+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Bailly-Lapierre Irancy Vieilles Vignes, Burgundy, France;Pinot Noir;445th in popularity;85 / 100;$ 16;Grand Auxerrois;https://www.wine-searcher.com/find/bailly+lapierre+vieilles+vigne+irancy+grand+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine Grand Roche Saint Bris, Burgundy, France;Sauvignon Blanc;040th in popularity;89 / 100;$ 20;Grand Auxerrois;https://www.wine-searcher.com/find/dom+grand+roche+st+bris+auxerrois+burgundy+france;https://www.wine-searcher.com/grape-435-sauvignon-blanc;https://www.wine-searcher.com/regions-grand+auxerrois?tab_F=mostpopular
Domaine A. & P. de Villaine Bouzeron, Cote Chalonnaise, France;Aligote;500th in popularity;89 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+a+p+de+villaine+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Ramonet Bouzeron, Cote Chalonnaise, France;Aligote;823rd in popularity;89 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+ramonet+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Jerome Galeyrand Bouzeron 'Les Clous', Cote Chalonnaise, France;Aligote;158th in popularity;89 / 100;;Bouzeron;https://www.wine-searcher.com/find/jerome+galeyrand+les+clous+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Louis Jadot Domaine Gagey Bouzeron, Cote Chalonnaise, France;Aligote;412th in popularity;87 / 100;;Bouzeron;https://www.wine-searcher.com/find/louis+jadot+dom+gagey+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Maison Chanzy Bouzeron Clos De La Fortune, Cote Chalonnaise, France;Aligote;912th in popularity;89 / 100;;Bouzeron;https://www.wine-searcher.com/find/maison+chanzy+clos+de+la+fortune+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Amiot Guy et Fils Bouzeron Les Bouillottes, Cote Chalonnaise, France;Aligote;016th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+amiot+guy+les+bouillottes+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Dujardin Bouzeron 'La Tournelle', Cote Chalonnaise, France;Aligote;274th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+dujardin+la+tournelle+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Paul et Marie Jacqueson Bouzeron Les Corderes, Cote Chalonnaise, France;Aligote;120th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/paul+marie+jacquesson+les+corderes+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Lucien Le Moine Bouzeron, Cote Chalonnaise, France;Chardonnay;024th in popularity;;;Bouzeron;https://www.wine-searcher.com/find/lucien+le+moine+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Jean-Baptiste Jessiaume Bouzeron, Cote Chalonnaise, France;Aligote;847th in popularity;87 / 100;;Bouzeron;https://www.wine-searcher.com/find/jean+baptiste+jessiaume+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Julien Cruchandeau Bouzeron Aligote Cuvee Massale, Cote Chalonnaise, France;Aligote;880th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+julien+cruchandeau+aligote+cuvee+massale+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Laurent Dufouleur Bouzeron, Cote Chalonnaise, France;Aligote;880th in popularity;90 / 100;;Bouzeron;https://www.wine-searcher.com/find/laurent+dufouleur+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Michel Briday Bouzeron Cuvee Axelle, Cote Chalonnaise, France;Aligote;280th in popularity;86 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+michel+briday+cuvee+axelle+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Debavelaere Domaine Rois Mages Bouzeron, Cote Chalonnaise, France;Aligote;080th in popularity;87 / 100;;Bouzeron;https://www.wine-searcher.com/find/debavelaere+dom+rois+nages+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Sylvain Pataille Bouzeron, Cote de Chalonanaise, France;Aligote;440th in popularity;89 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+sylvain+pataille+cote+de+chalonanaise+bouzeron+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
La Chaume des Lies Bouzeron, Cote Chalonnaise, France;Aligote;824th in popularity;;;Bouzeron;https://www.wine-searcher.com/find/la+chaumes+de+lies+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Gouffier Bouzeron 'Les Corcelles', Cote Chalonnaise, France;Aligote;705th in popularity;86 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+gouffier+les+corcelles+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine de la Monette Bouzeron Les Fias, Burgundy, France;Aligote;435th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/dom+de+la+moinette+les+fiasc+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Jean Fery & Fils Bouzeron Les Corcelles, Burgundy, France;Aligote;163rd in popularity;;;Bouzeron;https://www.wine-searcher.com/find/dom+jean+fery+les+corcelles+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Chapuis Freres Bouzeron, Burgundy, France;Aligote;163rd in popularity;;;Bouzeron;https://www.wine-searcher.com/find/chapuis+freres+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Domaine Borgeot Bouzeron Les Tournelles, Burgundy, France;Aligote;005th in popularity;;;Bouzeron;https://www.wine-searcher.com/find/dom+bourgeots+les+tournelle+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Maison Chanzy Bouzeron, Cote Chalonnaise, France;Aligote;187th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/maison+chanzy+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Maison Chanzy Bouzeron Les Trois, Cote Chalonnaise, France;Aligote;187th in popularity;88 / 100;;Bouzeron;https://www.wine-searcher.com/find/maison+chanzy+les+three+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Chateau de Chamilly Bouzeron Les Bouchines, Cote Chalonnaise, France;Aligote;853rd in popularity;90 / 100;;Bouzeron;https://www.wine-searcher.com/find/de+chamilly+les+bouchines+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Chateau de Garnerot Bouzeron 'Les Loueres', Cote Chalonnaise, France;Aligote;853rd in popularity;;;Bouzeron;https://www.wine-searcher.com/find/de+garnerot+les+loueres+bouzeron+cote+chalonnaise+burgundy+france;https://www.wine-searcher.com/grape-12-aligote;https://www.wine-searcher.com/regions-bouzeron?tab_F=mostpopular
Vincent Dauvissat Les Clos, Chablis Grand Cru, France;Chardonnay;359th in popularity;95 / 100;$ 421;Chablis Grand Cru;https://www.wine-searcher.com/find/vincent+dauvissat+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Francois Raveneau Les Clos, Chablis Grand Cru, France;Chardonnay;550th in popularity;95 / 100;$ 1,677;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+francois+raveneau+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
William Fevre Les Clos, Chablis Grand Cru, France;Chardonnay;581st in popularity;93 / 100;$ 157;Chablis Grand Cru;https://www.wine-searcher.com/find/william+fevre+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Francois Raveneau Valmur, Chablis Grand Cru, France;Chardonnay;715th in popularity;94 / 100;$ 862;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+francois+raveneau+valmur+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Francois Raveneau Blanchot, Chablis Grand Cru, France;Chardonnay;996th in popularity;94 / 100;$ 868;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+francois+raveneau+blanchot+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Vincent Dauvissat Les Preuses, Chablis Grand Cru, France;Chardonnay;069th in popularity;95 / 100;$ 387;Chablis Grand Cru;https://www.wine-searcher.com/find/vincent+dauvissat+les+preus+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Christian Moreau Pere & Fils Les Clos, Chablis Grand Cru, France;Chardonnay;847th in popularity;93 / 100;$ 122;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+christian+moreau+pere+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
William Fevre Les Preuses, Chablis Grand Cru, France;Chardonnay;858th in popularity;93 / 100;$ 123;Chablis Grand Cru;https://www.wine-searcher.com/find/william+fevre+les+preus+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
William Fevre Bougros, Chablis Grand Cru, France;Chardonnay;967th in popularity;92 / 100;$ 97;Chablis Grand Cru;https://www.wine-searcher.com/find/william+fevre+bougros+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
La Chablisienne Chateau Grenouilles, Chablis Grand Cru, France;Chardonnay;789th in popularity;92 / 100;$ 89;Chablis Grand Cru;https://www.wine-searcher.com/find/la+chablisienne+grenouille+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Albert Bichot Domaine Long-Depaquit La Moutonne Monopole, Chablis Grand Cru, France;Chardonnay;073rd in popularity;93 / 100;$ 160;Chablis Grand Cru;https://www.wine-searcher.com/find/albert+bichot+dom+long+depaquit+la+moutonne+monopole+grand+cru+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Laroche Les Blanchots, Chablis Grand Cru, France;Chardonnay;432nd in popularity;92 / 100;$ 127;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+laroche+les+blanchot+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
William Fevre Bougros Cote Bouguerots, Chablis Grand Cru, France;Chardonnay;476th in popularity;93 / 100;$ 134;Chablis Grand Cru;https://www.wine-searcher.com/find/william+fevre+bougros+cote+bouguerots+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Bessin-Tremblay Valmur, Chablis Grand Cru, France;Chardonnay;950th in popularity;93 / 100;$ 104;Chablis Grand Cru;https://www.wine-searcher.com/find/bessin+tremblay+valmur+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Jean-Paul & Benoit Droin Hommage a Louis, Chablis Grand Cru, France;Chardonnay;572nd in popularity;94 / 100;$ 122;Chablis Grand Cru;https://www.wine-searcher.com/find/jean+paul+benoit+droin+hommage+a+louis+grand+cru+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Jean-Paul & Benoit Droin Les Clos, Chablis Grand Cru, France;Chardonnay;654th in popularity;94 / 100;$ 145;Chablis Grand Cru;https://www.wine-searcher.com/find/jean+paul+benoit+droin+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Laroche Les Clos, Chablis Grand Cru, France;Chardonnay;021st in popularity;93 / 100;$ 123;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+laroche+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Moreau-Naudet Valmur, Chablis Grand Cru, France;Chardonnay;021st in popularity;93 / 100;$ 116;Chablis Grand Cru;https://www.wine-searcher.com/find/moreau+naudet+valmur+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Jean-Paul & Benoit Droin Vaudesir, Chablis Grand Cru, France;Chardonnay;101st in popularity;93 / 100;$ 98;Chablis Grand Cru;https://www.wine-searcher.com/find/jean+paul+benoit+droin+vaudesir+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
William Fevre Vaudesir, Chablis Grand Cru, France;Chardonnay;188th in popularity;93 / 100;$ 116;Chablis Grand Cru;https://www.wine-searcher.com/find/william+fevre+vaudesir+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Billaud-Simon Les Preuses, Chablis Grand Cru, France;Chardonnay;430th in popularity;93 / 100;$ 126;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+billaud+simon+les+preus+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Louis Michel & Fils Vaudesir, Chablis Grand Cru, France;Chardonnay;578th in popularity;92 / 100;$ 112;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+louis+michel+vaudesir+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Jean-Paul & Benoit Droin Valmur, Chablis Grand Cru, France;Chardonnay;855th in popularity;93 / 100;$ 107;Chablis Grand Cru;https://www.wine-searcher.com/find/jean+paul+benoit+droin+valmur+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Pinson Freres Les Clos, Chablis Grand Cru, France;Chardonnay;052nd in popularity;92 / 100;$ 92;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+pinson+freres+les+clos+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Christian Moreau Pere & Fils Les Clos 'Clos des Hospices', Chablis Grand Cru, France;Chardonnay;053rd in popularity;93 / 100;$ 159;Chablis Grand Cru;https://www.wine-searcher.com/find/dom+christian+moreau+pere+les+clos+de+hospice+chablis+grand+cru+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis+grand+cru?tab_F=mostpopular
Domaine Sylvain Pataille Marsannay 'Clos du Roy', Cote de Nuits, France;Pinot Noir;048th in popularity;91 / 100;;Marsannay;https://www.wine-searcher.com/find/dom+sylvain+pataille+clos+du+roi+marsannay+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-marsannay?tab_F=mostpopular
